defect_id,defect_type,material_grade,product_id,date,dataset
836,1098,Grade A,3851,23-01-2021,Training
2719,1053,Grade B1,5426,29-12-2020,Training
1461,1099,Grade B1,8009,23-01-2021,Training
4006,1078,,13081,07-01-2021,Training
238,1045,,7409,18-12-2020,Training
92,1086,Grade 2,15429,01-12-2020,Training
2539,1052,Grade 1,6078,18-12-2020,Training
4960,1045,Grade 1P,4978,24-12-2020,Training
4673,1041,Grade 2,4014,15-12-2020,Training
3252,1052,Grade 1,5034,26-12-2020,Training
4197,1151,Grade 1,1407,31-12-2020,Training
1006,1151,Grade KP,3405,04-01-2021,Training
2467,1078,Grade 2P,7408,24-12-2020,Training
1537,1098,Grade AP,17636,13-12-2020,Training
416,1045,Grade 1,285,24-01-2021,Training
4048,1030,Grade B1,4744,07-01-2021,Training
3296,1052,Grade 1,6865,26-12-2020,Training
2941,1052,Grade 1,7827,24-01-2021,Training
4286,1151,Grade 1,1407,31-12-2020,Training
638,1084,Grade 1,6078,05-12-2020,Training
503,1151,Grade 1,1040,08-01-2021,Training
725,1086,Grade 2,7339,23-01-2021,Training
3846,1030,Grade 1P,8574,07-01-2021,Training
762,1086,Grade 2,7339,23-01-2021,Training
3082,1099,Grade 1,3041,06-01-2021,Training
3669,1060,Grade 1,15660,25-12-2020,Training
3840,1060,Grade W1,1730,22-01-2021,Training
601,1151,Grade 1P,660,17-12-2020,Training
4653,1058,Grade 2,3357,27-01-2021,Training
1073,1151,Grade 1P,5377,13-01-2021,Training
1947,1079,Grade 2,17773,23-01-2021,Training
1652,1000,Grade 1P,18433,24-12-2020,Training
1705,1171,Grade 2,2913,04-12-2020,Training
3531,1098,Grade A,5243,23-01-2021,Training
86,1086,Grade 2,15429,01-12-2020,Training
3747,1078,Grade 2P,11853,23-12-2020,Training
1034,1041,Grade 2P,12655,19-12-2020,Training
3668,1060,Grade 1,15660,25-12-2020,Training
2149,1052,Grade 2,2173,08-01-2021,Training
4183,1077,Grade 1P,862,31-12-2020,Training
1205,1084,Grade 2P,8990,25-12-2020,Training
2030,1041,Grade B1,5072,25-12-2020,Training
626,1041,Grade 2,749,23-01-2021,Training
571,1098,Grade 1P,2182,28-01-2021,Training
1842,1171,Grade 2,134,04-12-2020,Training
1339,1030,Grade 1P,8574,07-01-2021,Training
4158,1077,Grade 1P,9184,31-12-2020,Training
2104,1052,Grade 2,6702,08-01-2021,Training
2785,1099,Grade 1P,3905,23-01-2021,Training
2735,1053,Grade W1P,8441,29-12-2020,Training
1693,1171,Grade 2,2913,04-12-2020,Training
750,1086,Grade 2,7339,23-01-2021,Training
2192,1052,Grade 2,3692,08-01-2021,Training
195,1039,Grade 1P,5896,14-01-2021,Training
3790,1041,Grade 1P,15535,20-01-2021,Training
4215,1151,Grade 1,1407,31-12-2020,Training
807,1098,Grade A,7204,23-01-2021,Training
4031,1078,Grade B1,4246,07-01-2021,Training
4318,1052,Grade 1P,17203,04-12-2020,Training
3968,1060,Grade B1,6131,07-01-2021,Training
649,1041,Grade 1,16864,10-12-2020,Training
2368,1099,Grade 2,11405,11-01-2021,Training
120,1098,Grade 2,4710,17-12-2020,Training
1782,1171,Grade 2,134,04-12-2020,Training
3074,1099,Grade 1,4920,06-01-2021,Training
2140,1052,Grade 2,2173,08-01-2021,Training
2893,1045,,7392,01-01-2021,Training
3995,1060,Grade B1,2117,07-01-2021,Training
134,1086,Grade 1,1709,29-12-2020,Training
3040,1001,Grade 1,4006,23-12-2020,Training
2738,1053,Grade W1P,1586,29-12-2020,Training
62,1086,Grade 2,15429,01-12-2020,Training
4357,1052,Grade B1,3127,04-12-2020,Training
2974,1098,Grade 1,13258,15-01-2021,Training
684,1079,Grade WP,6823,22-12-2020,Training
3344,1072,Grade 2,1123,26-12-2020,Training
746,1086,Grade 2,7339,23-01-2021,Training
1216,1084,Grade 2P,8990,25-12-2020,Training
2175,1052,Grade 2,3692,08-01-2021,Training
4559,1171,Grade 2,10948,27-01-2021,Training
572,1098,Grade 1P,2182,28-01-2021,Training
1878,1151,Grade 2,17137,01-12-2020,Training
2913,1052,Grade 2,11694,27-01-2021,Training
1722,1171,Grade 2,2913,04-12-2020,Training
1397,1098,Grade B1,3264,04-12-2020,Training
5051,1078,Grade 2P,4011,01-12-2020,Training
3912,1060,Grade B1,6131,07-01-2021,Training
494,1098,Grade 2,1745,20-01-2021,Training
3579,1079,Grade 2P,1257,06-01-2021,Training
695,1041,Grade 2,2051,24-12-2020,Training
4057,1078,Grade B1,998,07-01-2021,Training
607,1151,Grade 1P,660,17-12-2020,Training
1916,1151,Grade 2,6430,23-01-2021,Training
3811,1078,Grade 1P,11809,19-12-2020,Training
4727,1041,Grade 2,15154,15-12-2020,Training
1192,1077,Grade 1P,718,25-12-2020,Training
276,1099,,11601,05-01-2021,Training
1366,1030,Grade 1P,11039,07-01-2021,Training
2596,1086,Grade 2,3082,01-12-2020,Training
1531,1098,Grade AP,6847,13-12-2020,Training
3484,1084,Grade 2,7079,23-01-2021,Training
2673,1060,Grade 1,3335,26-01-2021,Training
3964,1060,Grade B1,6131,07-01-2021,Training
4152,1077,Grade 1P,9184,31-12-2020,Training
3931,1060,Grade B1,6131,07-01-2021,Training
950,1151,Grade KP,3405,04-01-2021,Training
2255,1099,Grade 1P,8624,01-12-2020,Training
3106,1001,Grade 1,2918,08-01-2021,Training
2962,1045,Grade 1,15736,11-01-2021,Training
68,1086,Grade 2,15429,01-12-2020,Training
4890,1098,Grade P1,9043,01-12-2020,Training
4743,1041,Grade 2,4189,15-12-2020,Training
1603,1000,Grade 1P,14536,24-12-2020,Training
2930,1052,Grade 2,16576,27-01-2021,Training
3703,1078,Grade 2P,12832,23-12-2020,Training
4331,1052,Grade B1,2368,04-12-2020,Training
1508,1098,Grade AP,6847,13-12-2020,Training
2783,1099,Grade 1P,3905,23-01-2021,Training
150,1099,,6335,17-12-2020,Training
2091,1052,Grade 2,6702,08-01-2021,Training
2264,1099,Grade 1P,8624,01-12-2020,Training
2696,1098,Grade 2,4710,17-12-2020,Training
4520,1171,Grade 1P,6020,27-01-2021,Training
4390,1171,Grade 1P,2785,27-01-2021,Training
864,1098,Grade A,3851,23-01-2021,Training
2408,1078,Grade 2P,2301,24-12-2020,Training
3175,1078,Grade 1,8888,16-12-2020,Training
371,1099,Grade 2,13550,24-01-2021,Training
1437,1098,Grade AP,7732,23-01-2021,Training
4671,1041,Grade 2,1732,15-12-2020,Training
1784,1171,Grade 2,134,04-12-2020,Training
3991,1060,Grade B1,2117,07-01-2021,Training
2884,1052,,685,01-01-2021,Training
1823,1171,Grade 2,134,04-12-2020,Training
846,1098,Grade A,3851,23-01-2021,Training
1194,1077,Grade 1P,718,25-12-2020,Training
175,1039,Grade 1P,5896,14-01-2021,Training
3294,1052,Grade 1,6865,26-12-2020,Training
5108,1099,Grade B1,14168,16-12-2020,Training
2098,1052,Grade 2,6702,08-01-2021,Training
3661,1060,Grade 1,15660,25-12-2020,Training
3319,1072,Grade 2,1123,26-12-2020,Training
1035,1041,Grade 2P,12655,19-12-2020,Training
4483,1171,Grade 1P,6020,27-01-2021,Training
305,1098,,1112,05-01-2021,Training
1477,1079,Grade 1P,10577,13-12-2020,Training
287,1099,,3119,05-01-2021,Training
1818,1171,Grade 2,134,04-12-2020,Training
1276,1079,Grade 2,2769,22-12-2020,Training
4638,1058,Grade 2,3357,27-01-2021,Training
4155,1077,Grade 1P,9184,31-12-2020,Training
3965,1060,Grade B1,6131,07-01-2021,Training
2333,1072,Grade 2P,7273,03-01-2021,Training
2013,1041,Grade B1,5072,25-12-2020,Training
3890,1030,Grade 1P,6777,07-01-2021,Training
4050,1030,Grade B1,4744,07-01-2021,Training
3222,1078,Grade 1,3935,11-01-2021,Training
99,1086,Grade 2,15429,01-12-2020,Training
4963,1045,Grade 1P,5536,24-12-2020,Training
749,1086,Grade 2,7339,23-01-2021,Training
485,1098,Grade 2,1745,20-01-2021,Training
4415,1171,Grade 1P,2785,27-01-2021,Training
1162,1000,Grade 2P,20220,01-12-2020,Training
1442,1098,Grade AP,7732,23-01-2021,Training
4825,1060,Grade 1,1245,02-01-2021,Training
407,1000,Grade 1,5725,24-01-2021,Training
2200,1052,Grade 2,3692,08-01-2021,Training
954,1151,Grade KP,3405,04-01-2021,Training
2072,1052,Grade 2,6702,08-01-2021,Training
673,1041,Grade 1,9116,10-12-2020,Training
218,1099,Grade 2,41,10-01-2021,Training
1967,1079,Grade 2,17773,23-01-2021,Training
2662,1060,Grade 1,3335,26-01-2021,Training
2218,1052,Grade 2,3692,08-01-2021,Training
2773,1099,,6335,17-12-2020,Training
4467,1171,Grade 1P,6020,27-01-2021,Training
4422,1171,Grade 1P,2785,27-01-2021,Training
2150,1052,Grade 2,2173,08-01-2021,Training
782,1098,Grade A,7204,23-01-2021,Training
3480,1078,Grade 2,6196,23-01-2021,Training
4293,1151,Grade 1,1407,31-12-2020,Training
1496,1098,Grade AP,6847,13-12-2020,Training
4458,1171,Grade 2P,18070,27-01-2021,Training
2537,1052,Grade 1,6078,18-12-2020,Training
4996,1045,Grade 1P,10017,24-12-2020,Training
3574,1041,Grade 2P,12655,19-12-2020,Training
522,1041,Grade 1,5242,18-01-2021,Training
2693,1098,Grade 2,4710,17-12-2020,Training
2871,1099,,2289,05-01-2021,Training
3409,1041,Grade 2,1446,10-12-2020,Training
4573,1052,Grade 2,3719,27-01-2021,Training
2957,1001,Grade 1,1892,24-01-2021,Training
3314,1072,Grade 2,1123,26-12-2020,Training
573,1151,Grade 1,16453,17-12-2020,Training
365,1099,Grade 2,13550,24-01-2021,Training
2878,1098,,1312,05-01-2021,Training
764,1086,Grade 2,7339,23-01-2021,Training
3206,1078,Grade 1,16361,16-12-2020,Training
4355,1052,Grade B1,3127,04-12-2020,Training
214,1039,Grade 1P,5896,14-01-2021,Training
2595,1086,Grade 2,3082,01-12-2020,Training
3417,1041,Grade 2,1446,10-12-2020,Training
2535,1052,Grade 1,6078,18-12-2020,Training
3942,1060,Grade B1,6131,07-01-2021,Training
2249,1099,Grade 1P,8624,01-12-2020,Training
730,1086,Grade 2,7339,23-01-2021,Training
49,1098,Grade P1,4276,07-12-2020,Training
892,1098,Grade A,3851,23-01-2021,Training
521,1041,Grade 1,5242,18-01-2021,Training
4644,1058,Grade 2,3357,27-01-2021,Training
139,1053,Grade B1,1786,29-12-2020,Training
3766,1078,Grade AP,2149,23-12-2020,Training
468,1045,Grade 1,10045,23-12-2020,Training
4128,1077,Grade 1P,9184,31-12-2020,Training
599,1151,Grade 1P,660,17-12-2020,Training
455,1045,Grade 2,4676,02-12-2020,Training
3363,1060,Grade 1,4613,05-12-2020,Training
3154,1078,Grade 1,3423,18-01-2021,Training
317,1079,,7392,01-01-2021,Training
2725,1053,Grade B1,3979,29-12-2020,Training
456,1045,Grade 2,4676,02-12-2020,Training
895,1098,Grade A,3851,23-01-2021,Training
4330,1052,Grade B1,2368,04-12-2020,Training
1511,1098,Grade AP,6847,13-12-2020,Training
3260,1052,Grade 1,5034,26-12-2020,Training
1004,1151,Grade KP,3405,04-01-2021,Training
394,1079,Grade 1,11288,24-01-2021,Training
2350,1072,Grade 2P,7273,03-01-2021,Training
1481,1079,Grade 1P,15671,13-12-2020,Training
2245,1099,Grade 1P,8624,01-12-2020,Training
1928,1079,Grade 2,1494,23-01-2021,Training
763,1086,Grade 2,7339,23-01-2021,Training
3494,1084,Grade 2,7079,23-01-2021,Training
1298,1030,Grade 1P,8574,07-01-2021,Training
1912,1151,Grade 2,6430,23-01-2021,Training
4595,1052,Grade 2,3719,27-01-2021,Training
4632,1058,Grade 2,3357,27-01-2021,Training
373,1099,Grade 2,13550,24-01-2021,Training
1942,1079,Grade 2,17773,23-01-2021,Training
1156,1000,Grade 2P,7493,01-12-2020,Training
4666,1041,Grade 2,10688,15-12-2020,Training
191,1039,Grade 1P,5896,14-01-2021,Training
3267,1052,Grade 1,6865,26-12-2020,Training
174,1039,Grade 1P,5896,14-01-2021,Training
3911,1060,Grade B1,6131,07-01-2021,Training
4426,1171,Grade 1P,2785,27-01-2021,Training
2591,1086,Grade 2,3082,01-12-2020,Training
2312,1072,Grade 2P,7273,03-01-2021,Training
3514,1084,Grade 2,7079,23-01-2021,Training
3186,1078,Grade 1,8888,16-12-2020,Training
1169,1000,Grade 2P,12203,01-12-2020,Training
3362,1060,Grade 1,4613,05-12-2020,Training
4895,1151,Grade 2,7472,10-01-2021,Training
4973,1045,Grade 1P,127,24-12-2020,Training
4723,1041,Grade 2,7713,15-12-2020,Training
1666,1000,Grade 1P,18433,24-12-2020,Training
513,1151,Grade 1,3405,08-01-2021,Training
166,1098,Grade 1,91,23-01-2021,Training
2865,1001,,11076,05-01-2021,Training
4588,1052,Grade 2,3719,27-01-2021,Training
4565,1052,Grade 2,3719,27-01-2021,Training
103,1086,Grade 2,15429,01-12-2020,Training
3002,1019,Grade 1,2599,23-12-2020,Training
3948,1060,Grade B1,6131,07-01-2021,Training
1757,1171,Grade 2,9346,04-12-2020,Training
3382,1052,Grade 2,1548,10-12-2020,Training
1663,1000,Grade 1P,18433,24-12-2020,Training
152,1099,,6335,17-12-2020,Training
2503,1072,Grade 2P,16191,21-01-2021,Training
1588,1079,Grade B1,8244,03-12-2020,Training
3630,1041,Grade 2P,260,04-12-2020,Training
4903,1151,Grade 2,7472,10-01-2021,Training
2214,1052,Grade 2,3692,08-01-2021,Training
4811,1151,Grade 2,8788,09-01-2021,Training
3894,1030,Grade 1P,2084,07-01-2021,Training
1827,1171,Grade 2,134,04-12-2020,Training
3865,1030,Grade 1P,8574,07-01-2021,Training
314,1079,,10127,01-01-2021,Training
212,1039,Grade 1P,5896,14-01-2021,Training
3158,1078,Grade 1,3423,18-01-2021,Training
3848,1030,Grade 1P,8574,07-01-2021,Training
500,1098,Grade 2,1745,20-01-2021,Training
205,1039,Grade 1P,5896,14-01-2021,Training
1439,1098,Grade AP,7732,23-01-2021,Training
1140,1041,Grade AP,12734,31-12-2020,Training
873,1098,Grade A,3851,23-01-2021,Training
310,1079,,546,01-01-2021,Training
1854,1041,Grade WP,7934,04-01-2021,Training
2762,1001,,15119,17-12-2020,Training
1993,1041,Grade 1P,3516,25-12-2020,Training
1539,1098,Grade AP,17636,13-12-2020,Training
848,1098,Grade A,3851,23-01-2021,Training
1992,1041,Grade 1P,3516,25-12-2020,Training
4270,1151,Grade 1,1407,31-12-2020,Training
4484,1171,Grade 1P,6020,27-01-2021,Training
4875,1098,Grade 1P,6267,21-01-2021,Training
1543,1098,Grade AP,2322,13-12-2020,Training
211,1039,Grade 1P,5896,14-01-2021,Training
1962,1079,Grade 2,17773,23-01-2021,Training
4370,1052,Grade B1,3127,04-12-2020,Training
3893,1030,Grade 1P,2084,07-01-2021,Training
5099,1078,Grade B1,808,30-12-2020,Training
3379,1078,Grade 1,591,05-12-2020,Training
1354,1030,Grade 1P,6777,07-01-2021,Training
2639,1086,Grade 2,3082,01-12-2020,Training
685,1079,Grade WP,10081,22-12-2020,Training
180,1039,Grade 1P,5896,14-01-2021,Training
280,1099,,16829,05-01-2021,Training
2818,1078,Grade 1P,10010,14-01-2021,Training
2500,1072,Grade 2P,16191,21-01-2021,Training
293,1098,,5858,05-01-2021,Training
4316,1052,Grade 1P,17203,04-12-2020,Training
5053,1078,Grade 2P,4011,01-12-2020,Training
998,1151,Grade KP,3405,04-01-2021,Training
2241,1099,Grade 1P,8624,01-12-2020,Training
3237,1052,Grade 2,15453,23-01-2021,Training
4711,1041,Grade 2,908,15-12-2020,Training
270,1098,,5936,05-01-2021,Training
4177,1077,Grade 1P,862,31-12-2020,Training
3763,1078,Grade AP,2149,23-12-2020,Training
111,1098,Grade 2,4710,17-12-2020,Training
1396,1098,Grade B1,3264,04-12-2020,Training
2620,1086,Grade 2,3082,01-12-2020,Training
220,1099,Grade 2,41,10-01-2021,Training
5083,1030,Grade 1,1548,25-12-2020,Training
83,1086,Grade 2,15429,01-12-2020,Training
878,1098,Grade A,3851,23-01-2021,Training
466,1045,Grade 1,6102,23-12-2020,Training
556,1151,Grade 1,13650,16-12-2020,Training
3945,1060,Grade B1,6131,07-01-2021,Training
3997,1060,Grade B1,2117,07-01-2021,Training
3448,1041,Grade 2,13810,24-12-2020,Training
2470,1078,Grade 2P,7408,24-12-2020,Training
2349,1072,Grade 2P,7273,03-01-2021,Training
2151,1052,Grade 2,2173,08-01-2021,Training
3575,1041,Grade 2P,12655,19-12-2020,Training
3255,1052,Grade 1,5034,26-12-2020,Training
655,1041,Grade 1,16864,10-12-2020,Training
713,1086,Grade 2,7339,23-01-2021,Training
2989,1078,Grade 1,2016,17-01-2021,Training
3150,1078,Grade 1,3423,18-01-2021,Training
1429,1098,Grade AP,7732,23-01-2021,Training
1221,1084,Grade 2P,8990,25-12-2020,Training
1929,1079,Grade 2,1494,23-01-2021,Training
3351,1072,Grade 2,1123,26-12-2020,Training
319,1079,,64,01-01-2021,Training
3738,1041,Grade 2P,26107,23-12-2020,Training
1432,1098,Grade AP,7732,23-01-2021,Training
3308,1072,Grade 2,1123,26-12-2020,Training
3645,1078,Grade 1,7929,25-12-2020,Training
4059,1078,Grade B1,998,07-01-2021,Training
3159,1078,Grade 1,8888,16-12-2020,Training
689,1041,Grade 2,13810,24-12-2020,Training
4893,1098,Grade P1,9043,01-12-2020,Training
2709,1053,Grade W2P,3458,12-01-2021,Training
3393,1078,Grade 2,9587,10-12-2020,Training
2471,1078,Grade 2P,7408,24-12-2020,Training
2809,1078,Grade 1P,2252,14-01-2021,Training
331,1079,Grade B1,1644,29-12-2020,Training
2181,1052,Grade 2,3692,08-01-2021,Training
3917,1060,Grade B1,6131,07-01-2021,Training
3730,1078,Grade 2P,2449,23-12-2020,Training
4546,1171,Grade 2,7613,27-01-2021,Training
2905,1045,Grade 2,11694,27-01-2021,Training
1681,1000,Grade 1P,18433,24-12-2020,Training
353,1099,Grade 2,13550,24-01-2021,Training
1631,1000,Grade 1P,14536,24-12-2020,Training
3978,1060,Grade B1,6131,07-01-2021,Training
2795,1099,Grade 1P,3905,23-01-2021,Training
876,1098,Grade A,3851,23-01-2021,Training
3674,1060,Grade 1,15660,25-12-2020,Training
2902,1052,Grade 2,11694,27-01-2021,Training
2223,1052,Grade 2,3692,08-01-2021,Training
2126,1052,Grade 2,1266,08-01-2021,Training
3672,1060,Grade 1,15660,25-12-2020,Training
4181,1077,Grade 1P,862,31-12-2020,Training
85,1086,Grade 2,15429,01-12-2020,Training
3510,1084,Grade 2,7079,23-01-2021,Training
1882,1151,Grade 2,17137,01-12-2020,Training
2660,1060,Grade 1,3335,26-01-2021,Training
2942,1052,Grade 1,7827,24-01-2021,Training
499,1098,Grade 2,1745,20-01-2021,Training
4771,1060,Grade 1,9580,09-01-2021,Training
2545,1098,Grade P1,4276,07-12-2020,Training
3845,1030,Grade 1P,5283,07-01-2021,Training
2801,1078,Grade 1P,2252,14-01-2021,Training
3438,1052,Grade KP,29895,22-12-2020,Training
1275,1041,Grade 1P,6836,20-01-2021,Training
3313,1072,Grade 2,1123,26-12-2020,Training
3408,1041,Grade 2,1446,10-12-2020,Training
623,1041,Grade 2,6876,23-01-2021,Training
4642,1058,Grade 2,3357,27-01-2021,Training
3274,1052,Grade 1,6865,26-12-2020,Training
3915,1060,Grade B1,6131,07-01-2021,Training
4441,1171,Grade 2P,18070,27-01-2021,Training
1418,1098,Grade AP,7732,23-01-2021,Training
2206,1052,Grade 2,3692,08-01-2021,Training
3985,1060,Grade B1,6131,07-01-2021,Training
4984,1045,Grade 1P,127,24-12-2020,Training
874,1098,Grade A,3851,23-01-2021,Training
2378,1151,Grade 2,10249,11-01-2021,Training
2011,1041,Grade B1,5072,25-12-2020,Training
2899,1099,Grade 1,13010,15-12-2020,Training
4626,1058,Grade 2,3357,27-01-2021,Training
361,1099,Grade 2,13550,24-01-2021,Training
1167,1000,Grade 2P,20220,01-12-2020,Training
4468,1171,Grade 1P,6020,27-01-2021,Training
3346,1072,Grade 2,1123,26-12-2020,Training
1895,1151,Grade 2,290,01-12-2020,Training
584,1151,Grade 1,16453,17-12-2020,Training
4561,1171,Grade 2,10948,27-01-2021,Training
1696,1171,Grade 2,2913,04-12-2020,Training
867,1098,Grade A,3851,23-01-2021,Training
4523,1171,Grade 1P,6020,27-01-2021,Training
4310,1052,Grade 1P,2821,04-12-2020,Training
2400,1151,Grade 2,3907,11-01-2021,Training
2398,1151,Grade 2,3907,11-01-2021,Training
4708,1041,Grade 2,12873,15-12-2020,Training
3218,1078,Grade 1,16361,16-12-2020,Training
1121,1041,Grade AP,4474,31-12-2020,Training
1546,1079,Grade 1P,4592,21-01-2021,Training
4765,1060,Grade 1,9580,09-01-2021,Training
4509,1171,Grade 1P,6020,27-01-2021,Training
4465,1171,Grade 2P,18070,27-01-2021,Training
2520,1052,Grade 1,6078,18-12-2020,Training
3369,1060,Grade 1,4613,05-12-2020,Training
2972,1098,Grade 1,13258,15-01-2021,Training
3053,1078,Grade 1,3974,06-01-2021,Training
3705,1077,Grade 2P,297,23-12-2020,Training
4965,1045,Grade 1P,127,24-12-2020,Training
4439,1171,Grade 2P,18070,27-01-2021,Training
2057,1086,Grade B1,14168,16-12-2020,Training
1781,1171,Grade 2,134,04-12-2020,Training
2556,1086,Grade 2,9822,01-12-2020,Training
4797,1151,Grade 1,12582,09-01-2021,Training
4307,1052,Grade 1P,2821,04-12-2020,Training
1597,1099,Grade 1P,4801,17-01-2021,Training
1728,1171,Grade 2,2913,04-12-2020,Training
2631,1086,Grade 2,3082,01-12-2020,Training
4542,1171,Grade 2,7613,27-01-2021,Training
495,1098,Grade 2,1745,20-01-2021,Training
1011,1151,Grade KP,3405,04-01-2021,Training
3888,1030,Grade 1P,6777,07-01-2021,Training
2523,1052,Grade 1,6078,18-12-2020,Training
4216,1151,Grade 1,1407,31-12-2020,Training
2334,1072,Grade 2P,7273,03-01-2021,Training
2574,1086,Grade 2,3082,01-12-2020,Training
1422,1098,Grade AP,7732,23-01-2021,Training
25,1099,Grade 1,6734,25-12-2020,Training
2429,1078,Grade 2P,969,24-12-2020,Training
1118,1041,Grade AP,4474,31-12-2020,Training
3776,1098,Grade AP,12805,23-12-2020,Training
1557,1098,Grade 1P,5497,21-01-2021,Training
4991,1045,Grade 1P,11417,24-12-2020,Training
438,1000,Grade 1,9759,13-01-2021,Training
3634,1041,Grade 2P,12336,04-12-2020,Training
2675,1060,Grade 1,3335,26-01-2021,Training
3497,1084,Grade 2,7079,23-01-2021,Training
